Formula,Num_Variables
-5+x_1*x_2/(-5-(x_1*x_2/3)),2
x_1*x_2,2
x_1/x_2,2
x_1/x_2,2
x_1/(4*(-4+x_2)),2
x_1/(5*(0+x_2)),2
exp(-x_1**-5/-2)/sqrt(-5*x_2),2
-2/-2*x_1*x_2**-5,2
arcsin(x_1*sin(x_2)),2
arcsin(x_1*sin(x_2)),2
x_1*x_2**5,2
-1/-5*x_1*x_2,2
4+x_1*x_2/(3-(x_1*x_2/-1)),2
arcsin(x_1*sin(x_2)),2
x_1/x_2,2
exp(-x_1**5/0)/sqrt(-5*x_2),2
x_1/(4*(-4+x_2)),2
x_1*x_2**-3/-4,2
x_1/(1*(-5+x_2)),2
exp(-x_1**4/-2)/sqrt(-2*x_2),2
x_1*x_2**-3/1,2
x_1/(-3*(-4+x_2)),2
-5/5*x_1*x_2**2,2
x_1*x_2**3,2
x_1*x_2**-3/-2,2
1/-4*x_1*x_2**4,2
arcsin(x_1*sin(x_2)),2
1/4*x_1*x_2**4,2
x_1/x_2,2
-3/-3*x_1*x_2**-1,2
x_1*x_2**-2,2
x_1*x_2**-4/3,2
x_1/(-5*(-2+x_2)),2
x_1/(0*(-4+x_2)),2
x_1*x_2,2
x_1*x_2**-4,2
x_1/(3*(-3+x_2)),2
4+x_1*x_2/(-3-(x_1*x_2/-3)),2
exp(-x_1**-3/-2)/sqrt(3*x_2),2
x_1*x_2,2
x_1*x_2,2
x_1*x_2**1/-4,2
0+x_1*x_2/(-1-(x_1*x_2/-5)),2
x_1*x_2**-4/5,2
exp(-x_1**4/1)/sqrt(4*x_2),2
x_1*x_2,2
x_1/(3*(3+x_2)),2
5/3*x_1*x_2,2
x_1*x_2**5,2
arcsin(x_1*sin(x_2)),2
x_1*x_2**-5/5,2
x_1*x_2**-5,2
x_1*x_2,2
0/-4*x_1*x_2**2,2
x_1*x_2,2
x_1/(-1*(0+x_2)),2
-4/-1*x_1*x_2,2
5+x_1*x_2/(-3-(x_1*x_2/2)),2
0/1*x_1*x_2**-1,2
x_1/(2*(4+x_2)),2
1/0*x_1*x_2,2
exp(-x_1**-3/-3)/sqrt(4*x_2),2
3/1*x_1*x_2**-2,2
x_1*x_2**4,2
-4/1*x_1*x_2**-4,2
1/-1*x_1*x_2,2
3+x_1*x_2/(-3-(x_1*x_2/5)),2
x_1/x_2,2
x_1*x_2,2
arcsin(x_1*sin(x_2)),2
x_1*x_2**1/-1,2
exp(-x_1**4/1)/sqrt(-3*x_2),2
x_1/(-2*(-4+x_2)),2
x_1*x_2**3,2
exp(-x_1**0/5)/sqrt(1*x_2),2
-4+x_1*x_2/(2-(x_1*x_2/-1)),2
x_1*x_2**4,2
3+x_1*x_2/(-4-(x_1*x_2/-5)),2
x_1*x_2,2
0+x_1*x_2/(3-(x_1*x_2/2)),2
-3/5*x_1*x_2,2
x_1/(1*(5+x_2)),2
x_1*x_2**3,2
x_1*x_2**4/5,2
x_1*x_2**-1,2
x_1*x_2,2
5/2*x_1*x_2**-2,2
arcsin(x_1*sin(x_2)),2
x_1*x_2**5/-4,2
x_1*x_2**0/-3,2
x_1*x_2**-2,2
-5/1*x_1*x_2,2
x_1*x_2**-1,2
x_1*x_2**4/3,2
5+x_1*x_2/(4-(x_1*x_2/-4)),2
x_1*x_2,2
x_1*x_2**-1/4,2
exp(-x_1**-1/-2)/sqrt(2*x_2),2
-1/4*x_1*x_2**0,2
x_1/(3*(-4+x_2)),2
x_1*x_2,2
arcsin(x_1*sin(x_2)),2
exp(-x_1**2/-4)/sqrt(-3*x_2),2
5/1*x_1*x_2**2,2
-2/-3*x_1*x_2,2
exp(-x_1**-4/-2)/sqrt(-3*x_2),2
-5+x_1*x_2/(4-(x_1*x_2/1)),2
x_1*x_2**3/4,2
exp(-x_1**-5/-5)/sqrt(-4*x_2),2
x_1/(3*(3+x_2)),2
x_1*x_2**2/5,2
0/2*x_1*x_2,2
x_1/(-2*(-1+x_2)),2
x_1*x_2,2
x_1*x_2,2
x_1*x_2,2
x_1/x_2,2
-5+x_1*x_2/(-1-(x_1*x_2/2)),2
x_1*x_2**-3/-2,2
-4+x_1*x_2/(-4-(x_1*x_2/0)),2
x_1*x_2**2/-5,2
x_1/x_2,2
x_1*x_2,2
5/1*x_1*x_2,2
1+x_1*x_2/(-1-(x_1*x_2/-5)),2
x_1/(-4*(1+x_2)),2
0/-1*x_1*x_2,2
arcsin(x_1*sin(x_2)),2
3/0*x_1*x_2,2
exp(-x_1**3/-4)/sqrt(-3*x_2),2
3/1*x_1*x_2**4,2
arcsin(x_1*sin(x_2)),2
x_1/x_2,2
x_1*x_2,2
1/2*x_1*x_2,2
-2/-3*x_1*x_2,2
x_1*x_2**4/-2,2
arcsin(x_1*sin(x_2)),2
-1/3*x_1*x_2,2
2/1*x_1*x_2,2
x_1/(-4*(3+x_2)),2
-2/4*x_1*x_2**-4,2
1/4*x_1*x_2,2
x_1*x_2**2/-5,2
x_1*x_2**5,2
x_1*x_2**1/-3,2
x_1/(3*(4+x_2)),2
x_1*x_2,2
x_1/(4*(2+x_2)),2
x_1/x_2,2
-3/0*x_1*x_2**-1,2
x_1/(3*(-5+x_2)),2
exp(-x_1**-2/-1)/sqrt(-4*x_2),2
x_1/x_2,2
x_1/x_2,2
0+x_1*x_2/(-4-(x_1*x_2/-4)),2
5/2*x_1*x_2**2,2
exp(-x_1**-4/2)/sqrt(-2*x_2),2
-5+x_1*x_2/(2-(x_1*x_2/-3)),2
x_1/(1*(-3+x_2)),2
-2/-1*x_1*x_2**-1,2
x_1*x_2,2
-1+x_1*x_2/(-2-(x_1*x_2/-3)),2
exp(-x_1**2/-5)/sqrt(2*x_2),2
4/-1*x_1*x_2**-3,2
0/2*x_1*x_2**-2,2
x_1/(-5*(0+x_2)),2
x_1*x_2**-3/-1,2
x_1*x_2**2/5,2
x_1/x_2,2
exp(-x_1**5/-1)/sqrt(0*x_2),2
-4+x_1*x_2/(5-(x_1*x_2/1)),2
arcsin(x_1*sin(x_2)),2
x_1*x_2,2
x_1/(1*(-3+x_2)),2
arcsin(x_1*sin(x_2)),2
arcsin(x_1*sin(x_2)),2
x_1*x_2,2
x_1/x_2,2
exp(-x_1**-4/-2)/sqrt(1*x_2),2
x_1*x_2**4/-3,2
x_1/x_2,2
x_1*x_2,2
x_1*x_2**4,2
x_1*x_2,2
2/5*x_1*x_2,2
x_1/(-2*(-2+x_2)),2
x_1*x_2**-2,2
-2/1*x_1*x_2,2
x_1/x_2,2
x_1*x_2**4,2
x_1*x_2**-3/-5,2
0/5*x_1*x_2,2
x_1/x_2,2
3/-3*x_1*x_2**-1,2
-3/4*x_1*x_2**3,2
arcsin(x_1*sin(x_2)),2
x_1/(4*(-2+x_2)),2
arcsin(x_1*sin(x_2)),2
-3/4*x_1*x_2**-3,2
x_1*x_2**-4/-4,2
arcsin(x_1*sin(x_2)),2
-1/3*x_1*x_2**0,2
x_1/(-2*(5+x_2)),2
arcsin(x_1*sin(x_2)),2
x_1*x_2,2
x_1/(1*(-2+x_2)),2
x_1/x_2,2
x_1*x_2,2
x_1/(2*(-5+x_2)),2
x_1/(-5*(-2+x_2)),2
x_1/x_2,2
-4+x_1*x_2/(0-(x_1*x_2/-1)),2
exp(-x_1**-5/-1)/sqrt(-1*x_2),2
-1/-1*x_1*x_2**1,2
arcsin(x_1*sin(x_2)),2
exp(-x_1**0/0)/sqrt(0*x_2),2
exp(-x_1**1/0)/sqrt(-2*x_2),2
arcsin(x_1*sin(x_2)),2
exp(-x_1**-5/5)/sqrt(-5*x_2),2
arcsin(x_1*sin(x_2)),2
2/5*x_1*x_2,2
1+x_1*x_2/(-3-(x_1*x_2/-1)),2
x_1*x_2**-3/1,2
arcsin(x_1*sin(x_2)),2
arcsin(x_1*sin(x_2)),2
exp(-x_1**3/4)/sqrt(0*x_2),2
exp(-x_1**4/-2)/sqrt(0*x_2),2
x_1/(4*(-3+x_2)),2
-2/-4*x_1*x_2**3,2
-4/-4*x_1*x_2**-3,2
-3+x_1*x_2/(-2-(x_1*x_2/-1)),2
-1/-1*x_1*x_2**3,2
x_1/(3*(-4+x_2)),2
2+x_1*x_2/(-1-(x_1*x_2/5)),2
x_1*x_2,2
exp(-x_1**5/0)/sqrt(-4*x_2),2
-4/-3*x_1*x_2**-3,2
x_1*x_2**5,2
x_1*x_2**-2/5,2
-3+x_1*x_2/(5-(x_1*x_2/-3)),2
-5/-4*x_1*x_2**-3,2
x_1*x_2**1,2
1/0*x_1*x_2,2
exp(-x_1**4/0)/sqrt(-5*x_2),2
x_1*x_2,2
x_1/x_2,2
x_1/(-2*(-2+x_2)),2
x_1*x_2**-3/0,2
arcsin(x_1*sin(x_2)),2
x_1/(5*(0+x_2)),2
x_1/x_2,2
x_1*x_2**5,2
x_1*x_2,2
3/2*x_1*x_2**-1,2
x_1/(1*(-5+x_2)),2
x_1*x_2,2
x_1*x_2**0,2
exp(-x_1**-5/2)/sqrt(-5*x_2),2
arcsin(x_1*sin(x_2)),2
x_1*x_2,2
-1+x_1*x_2/(-3-(x_1*x_2/-4)),2
2/0*x_1*x_2**2,2
-2/4*x_1*x_2**0,2
exp(-x_1**1/4)/sqrt(-3*x_2),2
4/4*x_1*x_2**-3,2
x_1*x_2**5,2
-3/5*x_1*x_2,2
-5+x_1*x_2/(0-(x_1*x_2/5)),2
x_1/x_2,2
arcsin(x_1*sin(x_2)),2
3/-3*x_1*x_2**-4,2
arcsin(x_1*sin(x_2)),2
x_1*x_2**0/-2,2
x_1/(1*(5+x_2)),2
x_1/(-1*(-5+x_2)),2
x_1*x_2**4/1,2
exp(-x_1**0/-2)/sqrt(-2*x_2),2
x_1*x_2**-2/2,2
arcsin(x_1*sin(x_2)),2
x_1*x_2**1/3,2
x_1/x_2,2
x_1*x_2,2
exp(-x_1**1/-4)/sqrt(2*x_2),2
x_1*x_2**0,2
0/0*x_1*x_2,2
4+x_1*x_2/(-1-(x_1*x_2/-1)),2
-5/-1*x_1*x_2**-2,2
x_1/x_2,2
arcsin(x_1*sin(x_2)),2
x_1*x_2,2
x_1*x_2**-2,2
x_1*x_2,2
x_1*x_2**5,2
5/-3*x_1*x_2,2
arcsin(x_1*sin(x_2)),2
x_1*x_2,2
x_1*x_2,2
exp(-x_1**-2/4)/sqrt(-2*x_2),2
-5+x_1*x_2/(2-(x_1*x_2/5)),2
x_1*x_2,2
x_1*x_2**-1,2
3/-3*x_1*x_2**-5,2
-4+x_1*x_2/(-1-(x_1*x_2/2)),2
x_1*x_2**2/-5,2
x_1/(-1*(2+x_2)),2
arcsin(x_1*sin(x_2)),2
x_1*x_2**-3,2
2/-2*x_1*x_2,2
x_1*x_2**-1,2
5/3*x_1*x_2**-3,2
x_1*x_2**2,2
x_1/(-1*(-4+x_2)),2
arcsin(x_1*sin(x_2)),2
x_1*x_2,2
5+x_1*x_2/(1-(x_1*x_2/3)),2
exp(-x_1**-5/-1)/sqrt(-4*x_2),2
x_1*x_2,2
1/-3*x_1*x_2,2
x_1*x_2**4/-4,2
x_1/(-3*(1+x_2)),2
1/-4*x_1*x_2**2,2
-5/0*x_1*x_2**3,2
-2+x_1*x_2/(3-(x_1*x_2/1)),2
-2/3*x_1*x_2,2
x_1*x_2**-1,2
x_1/(1*(2+x_2)),2
x_1*x_2,2
2+x_1*x_2/(0-(x_1*x_2/4)),2
2+x_1*x_2/(-4-(x_1*x_2/-2)),2
-5/2*x_1*x_2,2
x_1*x_2**2/4,2
-4+x_1*x_2/(2-(x_1*x_2/-3)),2
x_1/(-3*(5+x_2)),2
x_1*x_2**-4/-5,2
exp(-x_1**3/-1)/sqrt(2*x_2),2
x_1/x_2,2
1/4*x_1*x_2,2
x_1/(5*(-3+x_2)),2
exp(-x_1**1/-1)/sqrt(3*x_2),2
x_1*x_2**-1,2
x_1/(-4*(2+x_2)),2
1+x_1*x_2/(0-(x_1*x_2/-1)),2
5+x_1*x_2/(-4-(x_1*x_2/3)),2
x_1/x_2,2
x_1/x_2,2
-5/1*x_1*x_2,2
1+x_1*x_2/(2-(x_1*x_2/4)),2
x_1*x_2**-3/-5,2
x_1/(5*(1+x_2)),2
arcsin(x_1*sin(x_2)),2
-3/-1*x_1*x_2,2
-3+x_1*x_2/(-5-(x_1*x_2/-2)),2
exp(-x_1**0/4)/sqrt(5*x_2),2
4+x_1*x_2/(-4-(x_1*x_2/-5)),2
x_1/(4*(-3+x_2)),2
0/-3*x_1*x_2,2
x_1*x_2**-3,2
exp(-x_1**-4/-5)/sqrt(-2*x_2),2
exp(-x_1**0/-5)/sqrt(-4*x_2),2
0/4*x_1*x_2**-3,2
exp(-x_1**3/4)/sqrt(2*x_2),2
-5/-4*x_1*x_2**-4,2
x_1*x_2,2
x_1*x_2**-3/-2,2
-4/4*x_1*x_2**-1,2
x_1*x_2**-4,2
x_1/x_2,2
arcsin(x_1*sin(x_2)),2
x_1*x_2**-4/-5,2
x_1*x_2**5,2
0/-5*x_1*x_2,2
x_1*x_2**3/5,2
x_1*x_2**0/4,2
x_1*x_2,2
0/-4*x_1*x_2**-1,2
arcsin(x_1*sin(x_2)),2
x_1/x_2,2
x_1/(4*(4+x_2)),2
x_1*x_2**-5,2
x_1/(-3*(5+x_2)),2
x_1*x_2**4/-2,2
x_1/(0*(-3+x_2)),2
x_1*x_2**4/2,2
arcsin(x_1*sin(x_2)),2
x_1*x_2**-1/3,2
x_1/x_2,2
-3/1*x_1*x_2**-5,2
x_1/x_2,2
x_1*x_2,2
arcsin(x_1*sin(x_2)),2
x_1*x_2**-2,2
x_1*x_2,2
5/4*x_1*x_2**-4,2
arcsin(x_1*sin(x_2)),2
x_1/(4*(0+x_2)),2
-2/-2*x_1*x_2**1,2
-3/4*x_1*x_2**3,2
exp(-x_1**2/0)/sqrt(-2*x_2),2
x_1*x_2**-1,2
x_1/x_2,2
x_1*x_2**1,2
x_1/x_2,2
x_1*x_2**1/5,2
-1/4*x_1*x_2**-4,2
x_1*x_2**3/0,2
-5+x_1*x_2/(5-(x_1*x_2/-3)),2
-5/-5*x_1*x_2**-1,2
2+x_1*x_2/(-4-(x_1*x_2/2)),2
-3+x_1*x_2/(-2-(x_1*x_2/3)),2
x_1/(-3*(0+x_2)),2
4/-5*x_1*x_2,2
-4/1*x_1*x_2,2
x_1/x_2,2
-3+x_1*x_2/(-1-(x_1*x_2/2)),2
x_1/x_2,2
arcsin(x_1*sin(x_2)),2
-4/3*x_1*x_2,2
x_1*x_2**-3/2,2
x_1*x_2,2
-3/-5*x_1*x_2,2
2/-2*x_1*x_2**-2,2
-2+x_1*x_2/(-4-(x_1*x_2/-2)),2
x_1/(-1*(5+x_2)),2
x_1*x_2**0,2
x_1*x_2,2
arcsin(x_1*sin(x_2)),2
-2+x_1*x_2/(-4-(x_1*x_2/4)),2
-1/5*x_1*x_2**-2,2
4/3*x_1*x_2**-5,2
x_1*x_2**5/5,2
1+x_1*x_2/(2-(x_1*x_2/5)),2
x_1*x_2**-5/-4,2
exp(-x_1**3/-2)/sqrt(-4*x_2),2
x_1*x_2**5/0,2
-3/-2*x_1*x_2,2
x_1/x_2,2
x_1*x_2**-3,2
2/-3*x_1*x_2**-5,2
0/3*x_1*x_2,2
x_1*x_2**0,2
x_1/(-2*(3+x_2)),2
x_1/(5*(-1+x_2)),2
-1+x_1*x_2/(-4-(x_1*x_2/-2)),2
5+x_1*x_2/(-1-(x_1*x_2/3)),2
x_1/(2*(3+x_2)),2
0+x_1*x_2/(0-(x_1*x_2/-4)),2
5+x_1*x_2/(1-(x_1*x_2/-5)),2
x_1*x_2**1/-4,2
arcsin(x_1*sin(x_2)),2
2/-5*x_1*x_2**-2,2
5+x_1*x_2/(-4-(x_1*x_2/3)),2
x_1*x_2**-5/1,2
x_1/(5*(-4+x_2)),2
x_1/(-4*(2+x_2)),2
arcsin(x_1*sin(x_2)),2
x_1/(-2*(1+x_2)),2
x_1/x_2,2
arcsin(x_1*sin(x_2)),2
x_1/x_2,2
-2+x_1*x_2/(-3-(x_1*x_2/5)),2
x_1/x_2,2
5/2*x_1*x_2,2
arcsin(x_1*sin(x_2)),2
arcsin(x_1*sin(x_2)),2
x_1*x_2**-5,2
2/-5*x_1*x_2,2
x_1/x_2,2
exp(-x_1**-2/0)/sqrt(5*x_2),2
-5+x_1*x_2/(4-(x_1*x_2/0)),2
-1+x_1*x_2/(-5-(x_1*x_2/-2)),2
x_1*x_2**-5/-4,2
-4+x_1*x_2/(-5-(x_1*x_2/-2)),2
x_1*x_2**-4,2
x_1*x_2**3/3,2
0/2*x_1*x_2,2
-1+x_1*x_2/(-3-(x_1*x_2/-4)),2
x_1*x_2**1,2
x_1/x_2,2
5+x_1*x_2/(-3-(x_1*x_2/4)),2
x_1/(0*(-2+x_2)),2
arcsin(x_1*sin(x_2)),2
exp(-x_1**-5/-3)/sqrt(0*x_2),2
x_1*x_2**1/1,2
1+x_1*x_2/(-3-(x_1*x_2/-5)),2
x_1*x_2,2
-4/-3*x_1*x_2**-5,2
x_1*x_2,2
x_1*x_2,2
arcsin(x_1*sin(x_2)),2
arcsin(x_1*sin(x_2)),2
x_1/x_2,2
x_1/x_2,2
x_1*x_2**-2,2
x_1*x_2**4,2
x_1/(1*(1+x_2)),2
4/-5*x_1*x_2**5,2
x_1*x_2**5,2
x_1*x_2**3/-1,2
exp(-x_1**-3/-5)/sqrt(-5*x_2),2
exp(-x_1**0/3)/sqrt(-1*x_2),2
x_1/(-2*(-3+x_2)),2
-4+x_1*x_2/(-4-(x_1*x_2/-5)),2
x_1*x_2,2
-2+x_1*x_2/(0-(x_1*x_2/-4)),2
x_1/(0*(-1+x_2)),2
-2/2*x_1*x_2**5,2
exp(-x_1**-2/-1)/sqrt(4*x_2),2
4+x_1*x_2/(-2-(x_1*x_2/4)),2
exp(-x_1**4/1)/sqrt(2*x_2),2
x_1/(-4*(5+x_2)),2
-4/0*x_1*x_2**-2,2
x_1*x_2,2
-1/-4*x_1*x_2,2
x_1*x_2**3/-4,2
exp(-x_1**3/-5)/sqrt(-1*x_2),2
x_1*x_2**5/-1,2
x_1/(0*(-1+x_2)),2
x_1/x_2,2
2+x_1*x_2/(2-(x_1*x_2/2)),2
exp(-x_1**-1/4)/sqrt(1*x_2),2
x_1*x_2**0/2,2
x_1*x_2**5/0,2
-1/2*x_1*x_2,2
-3/1*x_1*x_2**5,2
x_1/(-5*(-5+x_2)),2
x_1*x_2**3,2
x_1/x_2,2
arcsin(x_1*sin(x_2)),2
x_1*x_2**0,2
x_1*x_2**5,2
exp(-x_1**0/-2)/sqrt(4*x_2),2
x_1*x_2**0/2,2
x_1*x_2,2
x_1/x_2,2
exp(-x_1**2/5)/sqrt(-4*x_2),2
x_1/(-3*(-5+x_2)),2
x_1*x_2**5,2
exp(-x_1**-4/1)/sqrt(-5*x_2),2
-4/1*x_1*x_2**-4,2
x_1*x_2**-4/3,2
0/5*x_1*x_2**-5,2
x_1*x_2**1,2
-5/-1*x_1*x_2**-4,2
x_1*x_2**-3,2
x_1*x_2**4/-1,2
-2+x_1*x_2/(-3-(x_1*x_2/-4)),2
x_1*x_2**-4,2
x_1*x_2**-4,2
-4/4*x_1*x_2,2
3+x_1*x_2/(3-(x_1*x_2/2)),2
x_1/(-2*(3+x_2)),2
x_1/(5*(-2+x_2)),2
arcsin(x_1*sin(x_2)),2
1/-3*x_1*x_2**0,2
x_1*x_2**-3/-2,2
arcsin(x_1*sin(x_2)),2
x_1/x_2,2
x_1*x_2,2
x_1*x_2,2
exp(-x_1**-3/5)/sqrt(-1*x_2),2
arcsin(x_1*sin(x_2)),2
2/-3*x_1*x_2,2
2/4*x_1*x_2**-1,2
x_1*x_2**3,2
arcsin(x_1*sin(x_2)),2
x_1/x_2,2
x_1/x_2,2
x_1/(-4*(-5+x_2)),2
x_1*x_2,2
exp(-x_1**-4/1)/sqrt(1*x_2),2
arcsin(x_1*sin(x_2)),2
x_1*x_2**-5,2
x_1*x_2,2
-2/5*x_1*x_2**0,2
x_1/x_2,2
x_1*x_2**3,2
arcsin(x_1*sin(x_2)),2
x_1/x_2,2
-1/5*x_1*x_2,2
x_1/x_2,2
0+x_1*x_2/(3-(x_1*x_2/3)),2
-4+x_1*x_2/(-3-(x_1*x_2/-1)),2
1/4*x_1*x_2,2
exp(-x_1**3/-2)/sqrt(-2*x_2),2
5+x_1*x_2/(-5-(x_1*x_2/-3)),2
-4/-4*x_1*x_2,2
x_1/(-1*(-5+x_2)),2
-3+x_1*x_2/(-3-(x_1*x_2/0)),2
x_1/(1*(3+x_2)),2
x_1*x_2**1/5,2
x_1/(-5*(-2+x_2)),2
exp(-x_1**5/3)/sqrt(5*x_2),2
x_1*x_2**1,2
arcsin(x_1*sin(x_2)),2
x_1/(4*(0+x_2)),2
1/-1*x_1*x_2,2
x_1/(3*(1+x_2)),2
-4+x_1*x_2/(1-(x_1*x_2/1)),2
exp(-x_1**-5/-2)/sqrt(-2*x_2),2
-1+x_1*x_2/(-2-(x_1*x_2/-1)),2
x_1*x_2**-1,2
x_1*x_2,2
exp(-x_1**0/2)/sqrt(-4*x_2),2
5/-2*x_1*x_2,2
x_1*x_2**4,2
x_1/(-4*(-1+x_2)),2
x_1*x_2,2
0+x_1*x_2/(-5-(x_1*x_2/-4)),2
arcsin(x_1*sin(x_2)),2
-1+x_1*x_2/(-3-(x_1*x_2/5)),2
x_1*x_2**-3/-2,2
x_1*x_2**-1,2
x_1/(-4*(4+x_2)),2
x_1*x_2,2
x_1/x_2,2
exp(-x_1**-4/1)/sqrt(2*x_2),2
x_1/x_2,2
exp(-x_1**4/0)/sqrt(3*x_2),2
5/-3*x_1*x_2**-4,2
arcsin(x_1*sin(x_2)),2
arcsin(x_1*sin(x_2)),2
exp(-x_1**5/2)/sqrt(2*x_2),2
exp(-x_1**3/2)/sqrt(4*x_2),2
x_1/(1*(-1+x_2)),2
x_1*x_2**5,2
x_1/(2*(1+x_2)),2
x_1*x_2**1,2
arcsin(x_1*sin(x_2)),2
x_1*x_2**2,2
-3/2*x_1*x_2**-2,2
x_1*x_2**-1/2,2
3/5*x_1*x_2,2
x_1*x_2**-1,2
exp(-x_1**0/-3)/sqrt(0*x_2),2
x_1*x_2**1/-2,2
-3/1*x_1*x_2**-1,2
x_1*x_2,2
-3/-4*x_1*x_2**2,2
-1+x_1*x_2/(-4-(x_1*x_2/2)),2
0/2*x_1*x_2**1,2
x_1*x_2,2
arcsin(x_1*sin(x_2)),2
-1/4*x_1*x_2,2
arcsin(x_1*sin(x_2)),2
arcsin(x_1*sin(x_2)),2
x_1*x_2**-3/-3,2
x_1*x_2**1,2
exp(-x_1**-5/-2)/sqrt(4*x_2),2
x_1*x_2,2
3+x_1*x_2/(3-(x_1*x_2/2)),2
0/2*x_1*x_2,2
-5/-5*x_1*x_2,2
x_1*x_2,2
-4/4*x_1*x_2**-3,2
x_1/x_2,2
arcsin(x_1*sin(x_2)),2
arcsin(x_1*sin(x_2)),2
x_1/x_2,2
-2+x_1*x_2/(-4-(x_1*x_2/2)),2
x_1*x_2**-5/-4,2
x_1*x_2,2
3/1*x_1*x_2**0,2
x_1/(-4*(-1+x_2)),2
x_1/(-1*(-4+x_2)),2
x_1/x_2,2
-2/2*x_1*x_2**5,2
exp(-x_1**1/2)/sqrt(-5*x_2),2
1/-1*x_1*x_2,2
x_1/(-4*(-3+x_2)),2
x_1/x_2,2
4/5*x_1*x_2,2
x_1*x_2,2
x_1/x_2,2
-3/5*x_1*x_2,2
x_1*x_2,2
x_1*x_2,2
x_1*x_2,2
arcsin(x_1*sin(x_2)),2
x_1*x_2**4/5,2
4+x_1*x_2/(1-(x_1*x_2/2)),2
x_1*x_2,2
x_1*x_2,2
x_1*x_2,2
-5/-1*x_1*x_2,2
x_1*x_2**-2/-4,2
x_1/x_2,2
3+x_1*x_2/(3-(x_1*x_2/-4)),2
x_1*x_2**2/0,2
x_1*x_2**4/1,2
exp(-x_1**-1/-5)/sqrt(4*x_2),2
arcsin(x_1*sin(x_2)),2
x_1/(3*(2+x_2)),2
exp(-x_1**-4/4)/sqrt(-1*x_2),2
x_1/(-5*(2+x_2)),2
x_1*x_2,2
4+x_1*x_2/(0-(x_1*x_2/2)),2
exp(-x_1**2/-2)/sqrt(2*x_2),2
5/-3*x_1*x_2**-2,2
x_1*x_2**-2,2
exp(-x_1**0/2)/sqrt(3*x_2),2
4/-3*x_1*x_2**-4,2
-2/4*x_1*x_2,2
4/2*x_1*x_2,2
-1/5*x_1*x_2,2
x_1*x_2,2
4/-2*x_1*x_2,2
-1/-3*x_1*x_2,2
x_1/(-4*(0+x_2)),2
arcsin(x_1*sin(x_2)),2
x_1*x_2**2,2
x_1/(-3*(-1+x_2)),2
x_1/(5*(5+x_2)),2
0/3*x_1*x_2,2
arcsin(x_1*sin(x_2)),2
x_1*x_2**5,2
x_1*x_2,2
0+x_1*x_2/(5-(x_1*x_2/1)),2
x_1/x_2,2
-2+x_1*x_2/(-5-(x_1*x_2/-1)),2
-5/-2*x_1*x_2,2
x_1*x_2**-1,2
5/-1*x_1*x_2,2
exp(-x_1**0/0)/sqrt(-4*x_2),2
x_1*x_2**-5,2
exp(-x_1**4/2)/sqrt(-2*x_2),2
3/1*x_1*x_2,2
x_1/x_2,2
-1/-4*x_1*x_2,2
x_1/(3*(5+x_2)),2
x_1*x_2,2
x_1*x_2**3,2
1+x_1*x_2/(0-(x_1*x_2/4)),2
x_1/x_2,2
-4+x_1*x_2/(2-(x_1*x_2/5)),2
x_1*x_2**5/4,2
x_1*x_2**-1,2
2/-2*x_1*x_2**-3,2
2+x_1*x_2/(5-(x_1*x_2/-2)),2
x_1/(-3*(-3+x_2)),2
-4/0*x_1*x_2**1,2
arcsin(x_1*sin(x_2)),2
exp(-x_1**2/1)/sqrt(4*x_2),2
x_1/x_2,2
x_1*x_2**-4/-1,2
x_1/x_2,2
4/0*x_1*x_2,2
x_1*x_2**1/0,2
5/5*x_1*x_2**1,2
4/0*x_1*x_2,2
x_1*x_2,2
x_1*x_2,2
x_1*x_2**5/2,2
1/-4*x_1*x_2,2
arcsin(x_1*sin(x_2)),2
1/1*x_1*x_2**-4,2
arcsin(x_1*sin(x_2)),2
x_1/(-2*(-3+x_2)),2
x_1/x_2,2
x_1/x_2,2
5/-5*x_1*x_2,2
x_1/x_2,2
-4+x_1*x_2/(4-(x_1*x_2/5)),2
-3/3*x_1*x_2**4,2
3/5*x_1*x_2**4,2
-1/-1*x_1*x_2,2
1+x_1*x_2/(0-(x_1*x_2/-4)),2
exp(-x_1**-1/2)/sqrt(3*x_2),2
5/5*x_1*x_2,2
x_1*x_2**-4,2
x_1/(-1*(-1+x_2)),2
x_1*x_2**-2,2
x_1*x_2,2
x_1/(-3*(1+x_2)),2
4+x_1*x_2/(3-(x_1*x_2/1)),2
x_1*x_2**5/2,2
exp(-x_1**-1/4)/sqrt(-1*x_2),2
x_1/x_2,2
3/0*x_1*x_2,2
x_1/x_2,2
4/0*x_1*x_2**-5,2
x_1/x_2,2
2+x_1*x_2/(-4-(x_1*x_2/-3)),2
exp(-x_1**-4/1)/sqrt(3*x_2),2
arcsin(x_1*sin(x_2)),2
x_1*x_2,2
exp(-x_1**0/-2)/sqrt(0*x_2),2
x_1*x_2,2
x_1*x_2**0,2
x_1/(3*(5+x_2)),2
x_1*x_2,2
0+x_1*x_2/(4-(x_1*x_2/-3)),2
x_1*x_2**-3/5,2
3/1*x_1*x_2**-5,2
0+x_1*x_2/(-5-(x_1*x_2/-1)),2
1/-5*x_1*x_2,2
2/0*x_1*x_2**4,2
x_1*x_2**-4,2
0/-5*x_1*x_2,2
-5+x_1*x_2/(1-(x_1*x_2/-2)),2
exp(-x_1**-1/0)/sqrt(1*x_2),2
-3/2*x_1*x_2**0,2
